text,label
 gz ,1
I don know who he is ,1
hey look at these ,1
a tool ,1
I need that ,1
what are these ,1
a firehose ,1
ait ,1
squirt ,1
squirt ,1
and now the gw n ,1
a pinwheel ,1
a ,1
you blow it ,1
and working hat ,1
see the working ,1
and ,1
I want zi ,1
wow ,1
a gate ,1
a gate ,1
see these ,1
truck ,1
this truck ,1
hey the truck moves ,1
Elmo ,1
I want him to stop ,1
yeah because it kind of loud ,1
I want ,1
hey ,1
no ,1
n ,1
hey ,1
cool choo choo ,1
yeah wanna see if something else has for those strings ,1
I think ,1
no ,1
a truck ,1
a person ,1
hey they move ,1
and they move ,1
some tools ,1
hey my Daddy has ,1
hey ,1
Daddy has tools ,1
hey he has this screwdriver and this ,1
and he has saw ,1
and has this ,1
and this ,1
yes ,1
he fix them with some things ,1
and he saws wood ,1
here saw ,1
I have have saw too ,1
I saw things with it ,1
with my Daddy ,1
he a good saw ,1
I kt in my already my dad ,1
hey you have lots of these tools ,1
a saw ,1
you have f and you have hammer ,1
a hammer and you have naw of these ,1
a naw of this ,1
and you have ,1
a walkie talkie ,1
and w nz ,1
and truck ,1
another ,1
no ,1
wu let make have ,1
I think this ,1
lookit this ,1
a mouse ,1
a mouse car ,1
you can drive it around ,1
and ,1
a duck ,1
and ,1
who is this ,1
wow ,1
a mouse ,1
I think he a elephant ,1
a elephant ,1
I think jadaI elephant ,1
yes ,1
hey look at this ,1
I think this is what goes on his back ,1
I think it does ,1
oh there ,1
oh this ,1
I fix the puzzle ,1
I other part ,1
this is ,1
I think it goes right here ,1
no ,1
hey ,1
hey ,1
oh ,1
here another one ,1
hey let do it ,1
yeah ,1
I ,1
a house ,1
I don think it ,1
lots of thing ,1
and you get this ,1
no ,1
he a part of his body ,1
he has eyes and he and this ,1
something else ,1
yes ,1
what about tea cup ,1
that has funny face on it ,1
yeah ,1
I can ,1
open and closed ,1
who ,1
think that he is ,1
oh think he turtle ,1
this corner ,1
think wanna do it here ,1
I wanna do the tools ,1
yes ,1
I want the g ez and saw and hammer and ,1
and hose and these these and this and this and that ,1
yes ,1
I think Daddy needs ,1
those all the things need ,1
I fix wheel with this ,1
I think it came from car ,1
yes ,1
maybe ,1
where is ,1
oh here it ,1
the mouse ,1
I think you re think it goes to this mouse ,1
yeah ,1
I fixed this car ,1
I think can fix it with my pliers ,1
yeah ,1
all new ,1
vroom vroom vroom ,1
I think this mouse attaches to some like the train ,1
and ,1
you know think I think he this thing goes here and the thing hoz ah ,1
over here ,1
the mountain they ,1
yeah up they re going to go ,1
up ,1
yeah ,1
mountain lake sunlight ,1
I don think eo can ,1
I don think can call him something thing ,1
I don think can call him something ,1
oops hang on ,1
out of the road ,1
have to get up and p ,1
choo choo ,1
chugga chugga choo choo chugga chugga choo choo ,1
oh no my wheel falled out ,1
I think wheel ,1
yeah ,1
the train broke off ,1
yes ,1
hello hello ,1
we need your help ,1
how does this turn on ,1
hello ,1
yes ,1
yes z broke ,1
yeah ,1
I mean Ehi nt can fix it foju ,1
put ,1
can we go ,1
oiju ,1
yes ,1
I think he ,1
I don know where he goes ,1
maybe he go to ,1
this kind of piece ,1
hey ,1
hey ,1
yes ,1
I can ,1
yes ,1
yeah ,1
aim bwe ,1
oops can fix that ,1
I push it down ,1
you help me ,1
you help me ,1
I working here ,1
there we go ,1
fs ej ,1
me ,1
I think so ,1
there one more thing ,1
you forgot to do hammering ,1
yeah ,1
ugh ,1
there go ,1
now where is his eye ,1
I think ,1
I think this could be his eye ,1
yeah ,1
I think this goes in here ,1
this house ,1
I ll just open ,1
this ,1
can get it ,1
another one ,1
a circle ,1
seven eight nine ten ,1
so ,1
ten ,1
fish fit ,1
fish ,1
fish ,1
fish ,1
one two three four five six ,1
one two three four five six seven eight nine ,1
one fish two fish three fish four fish five ,1
pick up over here ,1
fish ,1
fish ,1
fish ,1
one fish two fish three fish three four fish five fish ,1
cup ,1
I love to cup ,1
set ready go ,1
ahhah ,1
shirt ,1
don bug me ,1
no ,1
hm ,1
what it close the door ,1
can you open the door ,1
can you open the door ,1
yeah ,1
okay ,1
okay ,1
don close the door okay ,1
no ,1
yeah ,1
okay ,1
okay ,1
yeah have some at home ,1
apple ,1
yeah ,1
yep no ,1
no ,1
no ,1
 that one ,1
yeah ,1
it a yellow ,1
ah hm don know ,1
it gone ,1
don know ,1
what is it ,1
don know ,1
we play one of those ,1
one these ,1
ah ,1
a fish ,1
I don know ,1
a dolphin ,1
I not see dolphin ,1
no don see dolphin ,1
yes ,1
dolphins swim under water ,1
yeah just like fish horses ,1
rrrr ,1
I don know ,1
and something else ,1
what is it ,1
you don know what it is ,1
b mbi ,1
he got in the beehive ,1
yep ,1
I have toy truck ,1
vrm ,1
it gonna crash ,1
yeah ,1
yeah ,1
no ,1
go away going we re going to farm ,1
to the farm ,1
yes ,1
this one ,1
this not any more ,1
go back horsie ,1
dudududu ,1
dudududu ,1
like this ,1
oh no ,1
dududu ,1
he he can go in ,1
yep ,1
ahyo ahyo let me in ,1
he can get out ,1
let me out ,1
boo ,1
no ,1
no not in house ,1
no ,1
bzzzz ,1
bzzzz ,1
I can go in my home ,1
you wanna come in in the home ,1
bzzz ,1
bzzzzz ,1
bee ,1
I don know ,1
bzzz ,1
bee ,1
yeah ,1
I gotta find something ,1
I gotta find something ,1
lookit this ,1
I don know ,1
it a slide ,1
suuuu wheee ,1
suuuu ,1
a chair ,1
a chair ,1
vroom ,1
hey ,1
whoa look out ,1
crash ,1
oh ,1
get me one of those instead ,1
two of them ,1
a lot ,1
look ,1
don know ,1
a car ,1
it k kining ,1
it k kined ,1
do that ,1
no ,1
big on crash ,1
it another one ,1
no ,1
no ,1
no no ,1
yeah ,1
wheeo ,1
dolphin play in the back owd ,1
wheeo ,1
whee ,1
uhoh ,1
the train is train ,1
it all tied ,1
I don know ,1
that a toy ,1
dududdududu ,1
yeah dolphin trying the in the hairs ,1
go in the house ,1
hello ,1
mimi ,1
it the dolphin ,1
they re going inside ,1
yep ,1
this is star star ,1
that my star ,1
what that ,1
uhoh ,1
mimi ,1
piggy piggy piggy piggy piggy ,1
ah ,0
oh here ,0
mhm this is the way ,0
five ,0
we re CLITIC going to store then church then movies ,0
yeah ,0
ah ah have cake ,0
yeah ,0
it CLITIC chocolate ,0
here CLITIC my phone ,0
yeah ,0
yeah ,0
yeah ,0
yeah lets build tower ,0
this is be a station ,0
yeah here put this on top ,0
yeah ,0
yeah ,0
yes ,0
yes it CLITIC not block ,0
it CLITIC this brush ,0
yeah ,0
yeah ,0
Cara ,0
yeah they re CLITIC sisters ,0
she CLITIC kissing her head ,0
yeah ,0
that CLITIC truck ,0
yeah ,0
yeah ,0
where CLITIC Catherine and Sarah ,0
yeah ,0
oh ,0
I m CLITIC the mommy ,0
yeah ,0
yeah ,0
Tara ,0
this is Tara and that CLITIC Cara ,0
they re CLITIC that CLITIC five ,0
and that CLITIC Sarah ,0
four ,0
yeah she CLITIC like your sister ,0
yeah mine is finished ,0
mine is finished ,0
yeah ,0
yeah ,0
I CLITIC pouring some more ,0
and m CLITIC taking all ,0
yeah because love coffee ,0
uhhuh ,0
lots like this ,0
here ,0
hi how are you doing ,0
are you Catherine ,0
alright m CLITIC checking ,0
it was Cat ,0
she CLITIC gonna CLITIC do the store and buy something ,0
a popsicle ,0
chocolate ,0
yeah ,0
her hat ,0
yeah ,0
yeah ,0
this is my sister ,0
Tara ,0
yeah ,0
and she CLITIC Catherine and she CLITIC Tara ,0
I CLITIC Lady ,0
more ,0
yeah baby food ,0
yeah ,0
yeah this is here CLITIC ,0
okay she CLITIC full ,0
hold the baby ,0
yeah ,0
I CLITIC giving it to her ,0
yeah ,0
it CLITIC done ,0
yeah ,0
yeah ,0
but where is my baby ,0
that CLITIC my bottle ,0
this baby is full ,0
knock it down ,0
yeah ,0
yeah ,0
yeah ,0
lets do that again ,0
yeah ,0
okay ,0
hello ,1
how are you ,1
hello ,1
bye ,1
I want ,1
I want ,1
Dorothy ,1
Mommy stop singing ,1
Mommy ,1
Mommy stop singing ,1
tea ,1
touch your foot ,1
touch your foot ,1
touch ,1
touch your ,1
mouth ,1
cheek ,1
touch your neck ,1
shoulder ,1
feet ,1
touch your ,1
knee ,1
eyes ,1
eye ,1
eyes ,1
ears ,1
mouth ,1
nose ,1
cheeks ,1
thumb ,1
arm ,1
teeth ,1
tongue ,1
head ,1
shoulders ,1
touch her head ,1
head ,1
touch her shoulders ,1
touch your foot ,1
hair ,1
no ,1
ah ,1
right here ,0
on plate ,0
mhm ,0
mhm ,0
yeah ,0
baby cold ,0
play with them ,0
mhm ,0
they going to call Daddy and ,0
Daddy ,0
hi Daddy ,0
hi Daddy ,0
I CLITIC fine ,0
where Daddy ,0
you re CLITIC at work ,0
okay ,0
we re CLITIC gonna CLITIC call Hallil ,0
little daycare ,0
hi huh ,0
hi Hallil at the daycare okay ,0
byebye oh what you doing ,0
okay bye ,0
bye ,0
hm ,0
here ,0
hm ,0
no ,0
mhm ,0
going to be done okay ,0
now m CLITIC done ,0
that the sugar ,0
woah ,0
here ,0
yeah ,0
and me ,0
yeah ,0
we re CLITIC gonna CLITIC have the ,0
that tea ,0
no ,0
all gone ,0
mhm ,0
no it ,0
huh ,0
woah what to go ,0
hm here no ,0
okay ,0
them them won CLITIC go on ,0
no okay ,0
coming ,0
that no ,0
okay ,0
it going in the road ,0
and come and going to ,0
and the road ,0
yep ,0
it going down ,0
look ah car in there okay ,0
mhm ,0
no ,0
no ,0
no ,0
look going ,0
one more time ,0
toys ,1
there some kinda toys ,1
you gotta build something ,1
no ,1
it a hat ,1
yeah ,1
yes ,1
okay ,1
is another block ,1
there no blocks anymore ,1
hm wow ,1
a farmer ,1
that a farm ,1
yeah he ,1
I don know ,1
it a bee bumblebee ,1
hey the bus ,1
ah bus it in we shall today ,1
he going to another place ,1
ah bumblebee in the way ,1
it a bumblebee puppet ,1
ah can try ,1
I going on score ,1
bzz ,1
they re like in summertime ,1
and spring ,1
bzz ,1
yuck ,1
bzz ,1
bzz ,1
bzz ,1
one two three four five six ,1
there only six ,1
oh taiha nsilat ,1
hey don remember what ,1
oh ,1
I don know ,1
looks like ,1
okay thinking of what this ,1
what an iron means ,1
wow what this ,1
it a jail ,1
I said don know what it is ,1
it a wagon ,1
oh ball why you put ball in there ,1
five ,1
what ,1
ah ,1
ah here ,1
dududu ,1
he gonna pull train ,1
yeah ,1
like how you tie it ,1
I wanna know how to tie it ,1
yeah pick up ,1
no ,1
how you tie it ,1
everything up ,1
helmet ,1
looks like ,1
it does ,1
no ball cut ,1
I don know hmhm ,1
what hammer ,1
give me ,1
I think so it no it a hammer ,1
another one ,1
what ,1
vroom ,1
yes ,1
Nickolodeon and B ,1
and B ,1
oh vroom ,1
yeah ,1
yeah ,1
mhm ,1
I Missus n I don know ,1
house there house ,1
small house ,1
he a really small guy ,1
there he is ,1
no ,1
yes ,1
da ,1
the train ,1
he going in the he the guy going ,1
that where it goes it goes here ,1
b he going in the road road road ,1
and help ,1
hey ,1
what ,1
okay ,1
this little bit goes right here ,1
it goes up there ,1
building ,1
okay goes on top here ,1
and and go on top there ,1
there ,1
yeah ,1
go ,1
uhoh ,1
he lost he lost lost his train ,1
go through this little ,1
yeah ,1
I think going to ,1
and tie it in the truck ,1
go through ,1
okay this time it gonna work ,1
hey tied it ,1
vroom ,1
lemme see if can find any more for us ,1
no ,1
he got ,1
a traffic ,1
no ,1
that not the car ,1
is the traffic light ,1
I don know ,1
jeez ,1
rrr know ,1
come on ,1
watch this ,1
I don know ,1
ah uuu ,1
why don we see if we can balance it ,1
sure ,1
this gonna be hard ,1
no ,1
first going pull it ,1
lemme try lemme try ,1
no what is it ,1
okay this is come sir ,1
okay come and see my truck ,1
in my truck now ,1
okay gonna drive my truck ,1
baby ,1
baby ,1
hi Daddy ,1
cute ,1
yeah ,1
baby ,1
baby ,1
here ,1
yummy ,1
baby ,1
no you ,1
more ,1
more ,1
Daddy ,1
no ,1
no Daddy ,1
no ,1
no ,1
no ,1
yeah ,1
nothing ,1
here go ,1
yes ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no Daddy ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no ,1
byebye ,1
no ,1
baby ,1
baby ,1
no ,1
no ,1
no ,1
Mommy ,1
no ,1
yeah ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no Daddy ,1
no ,1
no ,1
oh found jellybean ,0
I wanna eat it ,0
then can eat it ,0
mhm ,0
mm ll sit right here ,0
I don know ,0
I don know ,0
yeah ,0
he he he hooking them up ,0
he getting out ,0
I don know ,0
there ,0
he can get out ,0
he got out ,0
kungfu ,0
he he got this key and he lift it out ,0
the lion ,0
the lion gonna get out ,0
the animals are ke ,0
a giraffe ,0
they re they re sneaking on him ,0
they ,0
I don know ,0
they they got out ,0
he going inside his house ,0
I don know ,0
I don know ,0
they re going inside his house ,0
they re walking inside his house ,0
all the animals are not sleeping in their cave ,0
the monkey sleeping in there too ,0
that was funny storybook ,0
read it again ,0
I don know ,0
I don know ,0
an animal ,0
no ,0
I don know ,0
I don know ,0
yeah ,0
I don know ,0
she looks she looks mean because all animals are in their house ,0
going back to their cage ,0
the but the gorilla still out of his cave ,0
why ,0
a monkey ,0
getting in the covers ,0
yeah read it again and again ,0
he hooking them up ,0
he getting out ,0
no you read it the words ,0
why ,0
oh ,0
now the elephant wants to get out ,0
and and now the lion wants to get out ,0
and now the giraffe wants to get out ,0
and now the hyena wants to get out ,0
and now he and now he wants to get out ,0
I don know ,0
they re going they re going in the house ,0
they re sneaking ,0
where the giraffe gonna sleep ,0
oh he sleeping over there ,0
I don know ,0
he he thinks the animals are not out of their cave but they are ,0
they they tricked him ,0
they tricked because it not time it is ,0
armadillo ,0
that the lady eyes ,0
I don know ,0
I wanna go out in the ,0
the lady taking back the animals to their cave ,0
the mouse and the monkey is still awake ,0
now the monkey and the and the now the gorilla and the mouse are sneaking under covers ,0
uhhuh ,0
w doing ,0
saying shh ,0
he sneaking ,0
give me the ball ,0
ball ,0
a balloon ,0
balloon balloon balloon balloon ,0
whoo ,0
oof ,0
 Redskins ,0
like Dad ,0
wow ,0
I like to play football with Redskins ,0
oof ,0
yeah ,0
hey it bounced right in my hand ,0
ah ,0
I don know ,0
maybe like like Redskins so does daddy ,0
yep ,0
no ,0
ah ,0
hey ,0
hey rs hey there a ball ,0
ugh ,0
ugh ,0
wow ,0
ah ,0
it stuck up there ,0
yeah ,0
with big chair ,0
like that one ,0
whee ,0
hey ,0
ugh ,0
ugh ,0
hey ,0
ugh ,0
hey boof ,0
no ,0
one more thing ,0
boom ,0
I playing with choo choo train ,0
chug chug chug chug xx ,0
I don know what that is ,0
huh ,0
it up and take it back ,0
okay ,0
no ,0
but have lot of stuff ,0
I have deliveries ,0
no ,0
no want car ,0
yellow car ,0
I fast ,0
wahboo ,0
we gotta crash ,0
yeah lookit ,0
his wheels broke and his and his little thing broke so he has to get new one ,0
he has to go on the trailer ,0
there ,0
aah bah wuh lut ,0
I a good jumper ,0
cars do jumpers when they see little bridge ,0
they jump over it ,0
wow ,0
watch out ,0
ooh ,0
man he ran in the ramp ,0
I made the car truck ,0
I could go faster ,0
whoa ,0
watch out ,0
let me and you race ,0
on your mark get set go ,0
oh we gotta crash ,0
whoa we gotta crash ,0
we gotta crash ,0
I a nk car ,0
I have to go to the car store ,0
nothing ,0
I just have to go because people don use me ,0
somebody will play me ,0
likes yellow ,0
he think he wants to go to the car store too ,0
this this is the little car store over here ,0
that the big car store ,0
this is where the big giant pickup trucks go ,0
that the little one and that one ,0
I can go very fast ,0
I need yellow one ,0
I lot of gas ,0
no you can ,0
cause there a gas station right there ,0
whoa ,0
gotta crash out watch out horsies ,0
whoa horsies gotta jump over the ,0
have you seen lot of horsies over here ,0
I ve got twenty gasses than you ,0
rah ,0
watch out horses ,0
I don know how ,0
yes ,0
yes ,0
put it right here ,0
right here ,0
yes ,0
oh ,0
this is the same as mine ,0
yes ,0
oh yes but this is the same as mine ,0
yes ,0
and what does the bee do ,0
buzz ,0
hi ,0
good ,0
no m gonna go work on my on my construction equipment ,0
yes m big bee ,0
no ,0
I don have any construction hats ,0
yes ,0
we should ,0
a wrench ,0
he needs it ,0
turning things ,0
yes thank you ,0
a saw ,0
hm ,0
we get to take this ,0
no don need any blocks ,0
don need any blocks ,0
no ,0
oh need that ,0
yes ,0
thank you ,0
you got to play with this when you were little boy ,0
yes do ,0
oh yes did ,0
yes but it is dumptruck ,0
yes ,0
some thing rolled down this back and he dumped it right now beep ,0
and got some tools right here ,0
and need to build something ,0
yes ,0
there something problem with it ,0
well this chair can turn around very well so m fixing it ,0
yes ,0
yes ,0
yes ,0
it saw apart so could fix it what the matter with it ,0
hm ,0
well have to wrench it so the glue can dry now so the glue is dry now so ,0
no so need to hammer it little but so it can be very tightly ,0
with the hammer and and m all done now ,0
but m not all done yet because this still can work ,0
maybe this hammer works ,0
no it doesn work ,0
still can move ,0
yes ,0
I fixing it because this wheel came off yesterday ,0
no this part ,0
yes ,0
I fixing it right now ,0
yes ll have to hammer it little bit so it will be tightly ,0
and have nail and bang it down ,0
I won ,0
now got nail and get that out of there ,0
anow san another sori can hammer now ,0
yes ,0
glue dry now the glue drying right now so have to saw it apart little bit because don want it to peel ,0
well because so it doesn peel so ,0
it not coming off very well so have to file it again ,0
no m not taking it off ,0
no ,0
no ,0
I not doing any holes ,0
well see it see now it fixed now ,0
you re welcome ,0
yes ,0
yes ,0
now have to find some more ,0
okay ,0
I need dumptruck so can ,0
wow this is some big bucket ,0
it big isn it ,0
he pulling his keys ,0
why ,0
because he wants them ,0
so he can unlock it ,0
he unlock the cage now so he pulling them and pulling them and hga ,0
why ,0
but he not ,0
why ,0
what he going to do ,0
yes ,0
but ,0
a elephant ,0
h ,0
it supposed to do ,0
what happening there ,0
well he trying get in here ,0
but the giraffe came out of his cage ,0
why ,0
why ,0
yes ,0
who this guy ,0
hyena ,0
that was not hyena ,0
then where the hyena ,0
yes he looking like dog ,0
yes ,0
back where ,0
what are they doing ,0
looking at the zookeeper ,0
why ,0
because he wants them to go to bed ,0
what is he going to do with the key ,0
take it home ,0
why ,0
a banana ,0
he gonna eat it ,0
yes ,0
not very usually ,0
no ,0
yes ,0
no ,0
what ,0
what happening ,0
it morning now ,0
why ,0
yeah ,0
yes ,0
why ,0
why ,0
where think they re going ,0
where they going ,0
upstairs ,0
the zookeeper house ,0
why ,0
yes ,0
wow ,0
what happening there ,0
the the armadillo ,0
where are they going ,0
I think they re going in his bedroom ,0
yes ,0
why ,0
hm nothing ,0
ooh yes ,0
they re sleeping ,0
on the woman bed ,0
yes ,0
the gorilla is ,0
why ,0
human ,0
no ,0
I don I don like sleeping in cages ,0
why ,0
yes like sleeping in my bed ,0
what ,0
yes ,0
I don know ,0
let look on the next page ,0
good night where ,0
and who the zookeeper ,0
why ,0
yes ,0
oh he in the drawer ,0
why ,0
why ,0
yes it is ,0
the drawer ,0
yes ,0
yes ,0
no ,0
I haven ,0
yeah ,0
oh yeah ,0
 funny ,0
yes ,0
yes ,0
yes ,0
why ,0
yes ,0
what ,0
who that ,0
who that ,0
me ,0
Elmo ,0
yes ,0
yes ,0
no ,0
no who is that ,0
I don know ,0
yes ,0
what ,0
what does she say ,0
what ,0
I don know what she saying right now ,0
why ,0
yes ,0
yes ,0
yeah what is she going to do ,0
what do you think ,0
what do you think ,0
why ,0
what questions ,0
I would shoot him out with my gun ,0
yeah ,0
no it wouldn ,0
well the gorilla would run away in the zoo ,0
the baby ,0
no ,0
yes ,0
she loves ,0
yeah ,0
and ,0
I ,0
yes ,0
what take ,0
no ,0
yes ,0
she loves milk ,0
she wants to play her toys ,0
no ,0
I needta CLITIC ,0
I wanna CLITIC don CLITIC wanna CLITIC play with this anymore ,0
yes ,0
no ,0
I don CLITIC want phone ,0
don CLITIC brush my hair ,0
yes ,0
she loves this ,0
she loves to take her hat off ,0
I don CLITIC want her hat ,0
yes ,0
that CLITIC why he just she just gets little rest by this ,0
you get to build tower ,0
what are you get to build ,0
no thank you ,0
I CLITIC okay ,0
I ,0
and you put the yellow ones ,0
yes ,0
you put the orange ones on the top ,0
what CLITIC that ,0
yes ,0
what CLITIC that could be ,0
that fit here ,0
yes no ,0
the baby wants to help too ,0
no wanna CLITIC hold her ,0
here you go ,0
that tickles ,0
I want the bottle and she wants to drink some more and more ,0
she CLITIC really thirsty ,0
Hoonst ,0
she CLITIC three ,0
she CLITIC very three ,0
purple ,0
she loves the color purple ,0
yes ,0
no ,0
no ,0
she doesn CLITIC wanna CLITIC go for nap ,0
soon she wants to eat ,0
and drink too ,0
maybe she wants banana ,0
yes ,0
no ,0
no ,0
she doesn CLITIC like bananas ,0
she likes to eat apples ,0
yes ,0
yes ,0
yum yum ,0
it CLITIC apple ,0
she loves apples ,0
yes ,0
she loves pineapples ,0
orange ,0
yes ,0
yes ,0
now we need her hat again ,0
yes ,0
she ,0
yes so she needs to put her hat on ,0
can you help me ,0
can you put ,0
tricky tricky ,0
don CLITIC forget her bottle ,0
she CLITIC all finished ,0
I like her ,0
this one ,0
you ,0
yeah ,0
her name is teddy bear ,0
Bogat ,0
no think she CLITIC Spoon think ,0
yeah ,0
no Spoo ,0
yeah ,0
yes ,0
she CLITIC two ,0
three ,0
smaller ,0
she CLITIC four think ,0
no ,0
she CLITIC she CLITIC four ,0
and that CLITIC five ,0
yes ,0
it CLITIC teddy bear ,0
who is it ,0
no ,0
hi Grandma ,0
no ,0
and dump it all ,0
now ,0
it CLITIC going to the hill ,0
to the city ,0
yes ,0
okay ,0
yes ,0
yeah and ,0
yes ,0
you didn shut the door ,0
I have balls at home ,0
I have this where you put it on your head ,0
I have this one this thing ,0
I have that thing ,0
oh what is this ,0
where the other thing ,0
my mom said probably you don have no cars ,0
yeah ,0
is this supposed to be light up with the button ,0
yes ,0
have trucks ,0
well used to have race car ,0
yeah ,0
I gotta and have screwdriver ,0
I have a lot of lot of lot of them ,0
what ,0
that what Anthony Michael has ,0
but it makes noise at Anthony Michael ,0
it a car ,0
it is car ,0
this is look like seat belt ,0
it is ,0
hey at the doctor the girls have this ,0
no ,0
at the doctor have that ,0
yeah our doctors ,0
it a guy ,0
a guy and girl ,0
it Doctor Enhart ,0
it Doctor Enhart ,0
Doctor Enhart ,0
this used to have things ,0
that you use to talk ,0
did it work ,0
what is these ,0
no it not real ,0
I found another one ,0
I found one ,0
I found another one ,0
no there that ,0
what ,0
is there another one ,0
I know we having Easter ,0
getting some peeps and some candy ,0
I wanna be that thing like that ,0
I like this ,0
I ate them ,0
rrr ,0
rrr ,0
I gonna eat him ,0
oh Anthony Michael used to have these things ,0
he has them right now ,0
where does this go ,0
whoa ,0
here another ,0
I know ,0
oh there one more ,0
no more ,0
is this choo choo train ,0
what is it supposed to do ,0
he moving ,0
what is this for ,0
choo choo ,0
what is this ,0
it is house ,0
how do you get it out ,0
hey ,0
hey ,0
found the star ,0
this fall down ,0
it a clock ,0
a circle ,0
where is the other one ,0
how do you take them out ,0
wow what that ,0
another ,0
he supposed to be frontwards ,0
what is this router ,0
I like both of these to play with ,0
wait m gonna put his face frontwards ,0
hey face is already frontwards ,0
no ,0
he has hands ,0
hi ,0
how do you turn him ,0
say hi ,0
well how do you turn his hands ,0
hi ,0
I gonna take it off again with this ,0
where that other blocks that you could see drill ,0
oh yeah put that ,0
I gonna put his face frontwards this time ,0
his feet ,0
his face ,0
no first his hands ,0
I had my birthday and now had it long ,0
no had it after Bugaboo Creek ,0
I had had it had my birthday at Bugaboo Creek and the the girls were singing ,0
Happy Birthday ,0
and the moose came to me ,0
but not real moose fake moose ,0
nothing ,0
there was just one moose on top and it talked ,0
he reading me story ,0
by kid ,0
I had cake with chocolate and had another cake Batman cake ,0
hey he came off ,0
let spin around ,0
how will he stay on ,0
yeah ,1
phph ah ,1
yeah ,1
no ,1
yeah ,1
a horse ,1
yeah ,1
yeah ,1
this ,1
yeah ,1
there another wheel ,1
this work ,1
there ,1
there we go ,1
there ,1
yeah ,1
this is red car like Mommy car ,1
yeah ,1
yeah ,1
yeah ,1
this is y c ,1
a m ,1
it a M ,1
look wheels do like this ,1
yeah ,1
yeah ,1
a plane ,1
blasting off ,1
yeah ,1
up in the sky ,1
right here ,1
yeah hm ,1
it flying ,1
the serpis is flying ,1
yeah ,1
yeah ,1
this is that a wing ,1
yeah that a big wing ,1
 yeah ,1
this is big wheel ,1
let find another big wheel here ,1
yeah ,1
that a really big wheel ,1
that another big wheel ,1
two wheels yeah ,1
these wheels fit ,1
yep ,1
looks like it not wheel ,1
no ,1
that not wheel it only little wheel ,1
vroom ,1
say wait ,1
yeah it going to blast ,1
I in the sky ,1
way up ,1
way up in the sky ,1
vroom ,1
this is mommy ,1
yep ,1
yep ,1
this gr an railroad track ,1
yeah ,1
yeah ,1
it x ,1
wanna see hands on ,1
it got boi ,1
yeah ,1
yeah ,1
you wanna get this up in sky ,1
I ll fly this up in the sky ,1
vroom ,1
vroom ,1
watch ,1
vroom crash ,1
vroom ,1
vroom crash ,1
vroom crashed again ,1
two time ,1
no ten times ,1
vroom ,1
vroom crash ,1
vroom ,1
Blue Clues ,1
yeah ,1
crash ,1
well crash ,1
two crash ,1
three crash ,1
four crash ,1
five crash ,1
six crash ,1
seven crash ,1
eight crash ,1
nine crash ,1
ten crash ,1
vroom ,1
yeah ,1
watch ,1
vroom crash ,1
vroom crash ,1
hm hm here this ,1
this one ,1
yeah ,1
vroom ,1
this is seven ,1
hey this seven ,1
vroom look ,1
seven ,1
here ,1
nine ,1
one one ,1
what this say seven seven seven ,1
vroom ,1
oh no my truck crashed ,1
oh no my truck crashed ,1
there no ,1
yeah ,1
uhoh my truck crashed again ,1
no my truck crashed again ,1
yeah ,1
I gotta pull the bus to you ,1
yeah ,1
that string ,1
no ,1
used to be ,1
your truck crashed ,1
choo choo let tie the train to the truck ,1
this train train ,1
now the train starts to push you home ,1
the it getting pull ,1
this is choo choo ,1
yeah ,1
it pull the truck ,1
yeah ,1
yeah ,1
I want this off the truck ,1
I want this off it off ,1
yeah want it off ,1
dudududu ,1
no ,1
says hoo hoo ,1
yeah pulling this train ,1
off the train ,1
the train going to its new home ,1
yeah ,1
Stevens is almost this Stevens almost boo ,1
and ,1
first some gi to back ,1
hoo see ,1
piten he in hoo hoo ,1
yeah ,1
that train is going faster ,1
yeah ,1
choo choo choo ,1
find block ,1
yes ,1
choo choo choo ,1
t ,1
yeah ,1
see this ,1
five ,1
that not ,1
that not b d f g ,1
 x ,1
yes ,1
no it a b ,1
it a b d f h k m o q s u w ,1
what this ,1
that a ,1
k ,1
what this ,1
look ,1
that s ,1
p sher ,1
a hammer ,0
this ,0
a pliers ,0
they have paiyews too ,0
pliers too ,0
more pliers ,0
we have that too ,0
a saw ,0
a dumptruck ,0
a schoolbus ,0
I have that too ,0
a fast car ,0
my hammer ,0
stop ,0
stop ,0
a wrench ,0
yes ,0
a wrench ,0
they have this hardhat ,0
yes ,0
see ,0
a slide ,0
I have that too ,0
x this ,0
a big ladder ,0
no ,0
no ,0
voom ,0
no ,0
no ,0
no ,0
voom ,0
no ,0
a big flies ,0
vroom ,0
dEd duck ,0
voom ,0
open the door up ,0
voom ,0
no ,0
baifai ,0
baifai up ,0
a baifai ,0
no ,0
elephant ,0
no no ,0
no ,0
byebye ,0
a house ,0
gotta get ,0
gotta get ,0
no ,0
vroom ,0
vroom ,0
yes ,0
no ,0
vroom ,0
no ,0
no ,0
no ,0
no ,0
no ,0
do the same ,0
file ,0
no want this ,0
no want this ,0
no ,0
yes ,0
no ,0
vroom ,0
yes ,0
rice ,0
no ,0
yes ,0
yes ,0
yes ,0
yes ,0
yes ,0
yes ,0
this ,0
yes ,0
toys pick up ,0
yes ,0
